id,jobnumber,query,prevalidated
9913339ca7b142e3b592767b2de13475151,1.0,"farming farming of maize, guineacorn and millet",0111
24d2727eb2db489985845209284ae7e4111,1.0,"farming farming of maize, guineacorn and millet",0111
814076e652454447aef91b7e130dea64111,1.0,motorcycle driver motorcycle driver carrying passengers and goods in the community,4921
814076e652454447aef91b7e130dea64131,1.0,"farming farming of maize  ,guineacorn and millet",0111
814076e652454447aef91b7e130dea64141,1.0,"farming farming of maize, guineacorn and millet",0111
31d54afdec2342c1987aa49cef408875111,1.0,"trading retail trading of animals, goat,cows and sheeps",4620
31d54afdec2342c1987aa49cef408875131,1.0,"farming farming of maize, guineacorn, millet",0111
31d54afdec2342c1987aa49cef408875141,1.0,farming farming of maize and guineacorn,0111
d8d66e4f5dd84515943e647ddbae5a33111,1.0,"farming farming of maize, guineacorn and millet",0111
d8d66e4f5dd84515943e647ddbae5a33141,1.0,"farming farming of maize, guineacorn and grounut",0111
d8d66e4f5dd84515943e647ddbae5a33151,1.0,"farming farming of maize, guineacorn and grounut",0111
5ccb9d16ffa34d4bb6bbb17f719902be111,1.0,"farming  of  crops farming  of maize, guenicorn,  millet and beans",0111
5ccb9d16ffa34d4bb6bbb17f719902be121,1.0,"buying  of groundnut,  fry it before  selling after  frying  groundnut,   put it in a small  quantity  for sell",4721
896c204c75a54d488e7718e198361493111,1.0,"farming of crops farming  of  maize, guenicorn, beans and rice",0111
896c204c75a54d488e7718e198361493121,1.0,fresh milk from cow removing  fresh milk from cow to her calabash  to market  for sell,4719
22bdd8320f744accbebbb07049528d3f111,1.0,"farming of crops farming of maize, rice and guenicorn",0111
22bdd8320f744accbebbb07049528d3f121,1.0,selling of fry  groundnut selling of   fryed groundnut,4721
22bdd8320f744accbebbb07049528d3f141,1.0,selling of fresh cow milk from the cow to her calabash  from her calabash  to the market,4721
6630b24571cb4fdb824813f365ba1cb4211,1.0,"farming of crops farming of maize, guenicorn and millet",0111
6630b24571cb4fdb824813f365ba1cb4221,1.0,selling  of  cow fresh  milk selling  of cow  fresh  milk   in  the  market,5630
95edb44971b04d10b0c2ab49b5c35edc111,1.0,"farming of crops farming of maize, guenicorn and millet",0111
95edb44971b04d10b0c2ab49b5c35edc121,1.0,selling  of fresh  cow milk removing  from cow  to her calabash from calabash to the market,5610
eec11d0a50784ad2b25930827dbc866d121,1.0,production of local hand fan local hand fan,1629
eec11d0a50784ad2b25930827dbc866d131,1.0,production of local hand fan local hand fan,1629
eec11d0a50784ad2b25930827dbc866d141,1.0,"planting cultivation harvesting maize, guneacorn rice",0112
eec11d0a50784ad2b25930827dbc866d151,1.0,"planting cultivation harvesting maize, rice guneacorn",0112
eec11d0a50784ad2b25930827dbc866d161,1.0,rearing of catlle sheeps cattle and sheeps,0141
0ce39f3d44d742fb823c16250daa6ece121,1.0,production of akara fried akara,5610
0ce39f3d44d742fb823c16250daa6ece141,1.0,selling of akara fried akara,5610
8580420567844e1e885d500251fab706221,1.0,production of local hand  fan local  hand fan,1629
8580420567844e1e885d500251fab706231,1.0,production of local hand fan local hand fan,1629
37855c5c62584acda4a25682ea3c1bab111,1.0,"planting cultivation harvesting and rearing of animals maize, rice, beans guneacorn cattle sheeps",0150
37855c5c62584acda4a25682ea3c1bab121,1.0,production of akara fried akara,5610
37855c5c62584acda4a25682ea3c1bab141,1.0,selling of rubber shoes rubber shoes,4771
676f9eb4842e4268829430f1ccd38c33511,1.0,"farming agricultural maize, guineacorn, rice, beans",0111
676f9eb4842e4268829430f1ccd38c33531,1.0,in the street selling of tea boilled of tea and selling of tea and bread,4719
676f9eb4842e4268829430f1ccd38c33541,1.0,"farming agricultural maize, guineacorn, rice, beans, groundnut",0111
676f9eb4842e4268829430f1ccd38c33551,1.0,"farming agricultural maize, guineacorn, beans, groundnut,",0111
676f9eb4842e4268829430f1ccd38c33581,1.0,"farming agricultural maize, guineacorn, beans, groundnut,",0111
676f9eb4842e4268829430f1ccd38c335101,1.0,"farming agricultural maize, guineacorn, beans, groundnut,",0111
676f9eb4842e4268829430f1ccd38c335111,1.0,"farming agricultural maize, guineacorn, beans, groundnut,",0111
676f9eb4842e4268829430f1ccd38c335121,1.0,"farming agricultural maize, guineacorn, beans, groundnut",0111
e7ba86537c9c4fc89d527a62119f7a07111,1.0,"farming agricultural maize, guineacorn, beans, groundnut, rice",0119
e7ba86537c9c4fc89d527a62119f7a07121,1.0,"at home in side house selling of maggi, tumatus, onion, pepper, kuka etc selling of maggi, salt, pepper, kuka, tumatus, onion, etc",4711
e7ba86537c9c4fc89d527a62119f7a07131,1.0,"in the shop sewing of cloth, measuring of people, amending of cloth sewing of cloth, measuring of people, amending of cloth",1410
e7ba86537c9c4fc89d527a62119f7a07141,1.0,"farming agricultural maize, guineacorn, rice, beans, groundnut etc",0119
e7ba86537c9c4fc89d527a62119f7a07151,1.0,"in the shop sewing of cloth, measuring of people, amending of cloth sewing of cloth, measuring of people, amending of cloth",1410
e7ba86537c9c4fc89d527a62119f7a07161,1.0,"in the shop sewing of cloth, measuring of people, amending of cloth sewing of cloth, measuring of people, amending of cloth",1410
e7ba86537c9c4fc89d527a62119f7a07171,1.0,"farming agricultural maize, guineacorn, beans, groundnut,",0111
e7ba86537c9c4fc89d527a62119f7a07181,1.0,"farming agricultural maize, guineacorn, rice, beans, groundnut etc",0119
e7ba86537c9c4fc89d527a62119f7a07191,1.0,"farming agricultural maize, guineacorn, rice, beans, groundnut",0119
b124d2189b974732be52184d1d8ecca5211,1.0,"farming agricultural maize, guineacorn, rice, beans",0111
b124d2189b974732be52184d1d8ecca5221,1.0,at home in side house selling of groundnut oil and groundnut cake baying and selling of groundnut oil and groundnut cake,5610
b124d2189b974732be52184d1d8ecca5231,1.0,"farming agricultural maize, guineacorn, rice, beans",0111
b2102c484267418dbf7bff03da2b209d211,1.0,"farming agricultural maize, guineacorn, rice, beans",0111
b2102c484267418dbf7bff03da2b209d221,1.0,"farming agricultural maize, guineacorn, rice, beans, groundnut",0111
b07b94c7583f477c8ffffc1b0fa1f735311,1.0,"farming agricultural maize, guineacorn, rice, beans",0111
b07b94c7583f477c8ffffc1b0fa1f735321,1.0,"farming agricultural maize, guineacorn, beans, groundnut, rice",0111
b07b94c7583f477c8ffffc1b0fa1f735331,1.0,"farming agricultural maize, guineacorn, rice, beans, groundnut etc",0111
a491317ebcb848738a994e939ea832c3111,1.0,"farming farming of maize, beans, guineacorn and rice",0111
a491317ebcb848738a994e939ea832c3121,1.0,"farming farming of guineacorn, groudnut, maize and beans",0111
a491317ebcb848738a994e939ea832c3131,1.0,driving motorcycle driver carrying passengers,4921
a491317ebcb848738a994e939ea832c3141,1.0,"farming farming of maize, beans, guineacorn and grounut",0111
a491317ebcb848738a994e939ea832c3151,1.0,"farming farming of maize, beans and grounut",0111
a491317ebcb848738a994e939ea832c3161,1.0,"farming farming of maize, beans, guineacorn and rice",0111
a491317ebcb848738a994e939ea832c3171,1.0,"farming farming of maize, beans, guineacorn and grounut",0111
a491317ebcb848738a994e939ea832c3181,1.0,"farming farming of maize, beans, guineacorn and rice",0111
27c2051aa51c40209e3b23d04b8877fa111,1.0,"farming farming of maize, beans, grounut",0111
27c2051aa51c40209e3b23d04b8877fa121,1.0,"farming farming of grounut, beans, guineacorn",0111
27c2051aa51c40209e3b23d04b8877fa131,1.0,"farming farming of grounut, beans and maize",0111
27c2051aa51c40209e3b23d04b8877fa171,1.0,driving motorcycle driver carrying passengers and goods,4921
27c2051aa51c40209e3b23d04b8877fa181,1.0,"trading fraying of akara, yam and punkaso",5610
3a7ad09514664bb59b2a42eb6bf1679d111,1.0,"farming farming of maize, beans and rice",0112
3a7ad09514664bb59b2a42eb6bf1679d121,1.0,"farming farming of grounut, maize and beans",0111
3a7ad09514664bb59b2a42eb6bf1679d131,1.0,"farming farming of maize, beans and grounut",0111
3a7ad09514664bb59b2a42eb6bf1679d141,1.0,"farming farming of maize, beans and grounut",0111
3a7ad09514664bb59b2a42eb6bf1679d171,1.0,"farming farming of guineacorn, groudnut and beans",0111
3a7ad09514664bb59b2a42eb6bf1679d181,1.0,"farming farming of maize,beans and grounut",0111
3a7ad09514664bb59b2a42eb6bf1679d191,1.0,driving motorcycle driver carrying passengers,4921
3a7ad09514664bb59b2a42eb6bf1679d1101,1.0,"farming farming of maize, beans and grounut",0111
3a7ad09514664bb59b2a42eb6bf1679d1111,1.0,"farming farming of maize, beans and grounut",0111
3a7ad09514664bb59b2a42eb6bf1679d1121,1.0,"farming farming of maize, beans and grounut",0111
fa4091e5650a47149950bb5083f8a80a111,1.0,"trading selling of maggi, salt, chocolate, oil etc",4711
fa4091e5650a47149950bb5083f8a80a121,1.0,"farming farming of maize, beans and grounut",0111
a44a0d0d04c24d2a81011248f779fffb111,1.0,motor vehicle mechanic motor vehicle mechanic and repair,4520
cf505870e95b499cba12f2aa4ee6b3f9111,1.0,"farming of crops farming of maize, guenicorn, groundnut and rice",0119
cf505870e95b499cba12f2aa4ee6b3f9121,1.0,"farming of crops farming of maize, groundnut and guenicorn",0111
5f296e933f174ed4ac734bfb06c5aaa3111,1.0,"farming of crops farming of maize, groundnut, rice",0112
5f296e933f174ed4ac734bfb06c5aaa3121,1.0,"farming  of  crops farming of maize, groundnut and guenicornt",0111
5f296e933f174ed4ac734bfb06c5aaa3181,1.0,"farming of crops farming of maize, groundnut and guenicorn",0111
6abd5a7ab3524d5ab08241f5bd782220211,1.0,"farming of crops farming of maize, groundnut and guenicorn",0111
6abd5a7ab3524d5ab08241f5bd782220221,1.0,"farming of crops farming of  maize, groundnut and guenicorn",0111
6abd5a7ab3524d5ab08241f5bd782220281,1.0,"farming of crops farming of maize, groundnut and guenicorn",0111
49bfc16a061a45a3a85e9a263eb6dec8111,1.0,"farming of crops farming of maize, groundnut and guenicorn",0111
b9c4a9dbe0fa453ca08dfd5f22415199111,1.0,"farming of crops farming of maize, beans, groundnut, guenicorn, suya beans, sweet potatoes  and  bambaranut",0111
b9c4a9dbe0fa453ca08dfd5f22415199121,1.0,"farming of crops farming of maize, groundnut and beans",0111
b9c4a9dbe0fa453ca08dfd5f22415199171,1.0,"farming of crops farming of maize, groundnut and guenicorn",0111
b9c4a9dbe0fa453ca08dfd5f224151991121,1.0,"farming of crops farming of maize, groundnut and suya beans",0111
32ace10e335a46999c693e96543ebd0c111,1.0,planting cultivation harvesting and rearing of animals maize guneacorn beans millet gero and rearing of sheeps,0150
32ace10e335a46999c693e96543ebd0c121,1.0,production of local maggi local maggi,4781
32ace10e335a46999c693e96543ebd0c131,1.0,production of groundnuts cake and groundnuts oil groundnuts cake and groundnutsoil,5610
034b99fe5112472cb78da1f537587bcb111,1.0,planting cultivation harvesting guneacorn gero millet beans rice soya beans local pepper and rearing of sheeps,0111
1218cd9532f4471ea3ed2d0b55a9577f111,1.0,planting cultivation harvesting and rearing of animals rice maize millet gero  cassava and rearing of catlle sheeps,0150
1218cd9532f4471ea3ed2d0b55a9577f141,1.0,planting cultivation harvesting gero millet guneacorn beans,0111
6b0559bcaf6e4c71aa1edac58b1326ed211,1.0,planting cultivation harvesting and rearing of catlle guneacorn maize millet local pepper okro rice and cattle,0111
6b0559bcaf6e4c71aa1edac58b1326ed221,1.0,production of groundnuts cake groundnuts cake and groundnuts oil,5610
6b0559bcaf6e4c71aa1edac58b1326ed231,1.0,planting cultivation harvesting soya beans guneacorn beans,0111
2df9e2184f92497586b255206cfc02bb111,1.0,"farming agricultural maize, guineacorn, rice, beans and rearing of animals like goat, chiken, cattle, sheep etc",0150
2df9e2184f92497586b255206cfc02bb131,1.0,"farming agricultural maize, guineacorn, rice, beans and rearing of animals like goat, chiken, cattle, sheep etc",0150
2df9e2184f92497586b255206cfc02bb141,1.0,"farming agricultural maize, guineacorn, rice, beans, and rearing of animals like goat, chiken, cattle, etc",0150
2df9e2184f92497586b255206cfc02bb151,1.0,"farming agricultural maize, guineacorn, beans, groundnut etc",0111
2df9e2184f92497586b255206cfc02bb161,1.0,"farming agricultural maize, guineacorn, rice, beans and rearing of animals like goat, chiken, cattle, sheep etc",0150
2df9e2184f92497586b255206cfc02bb171,1.0,"farming agricultural maize, guineacorn, rice, beans, and rearing of animals like goat, chiken, cattle, sheep,",0150
2df9e2184f92497586b255206cfc02bb181,1.0,"farming agricultural maize, guineacorn, rice, beans, and rearing of animals like goat, chiken, cattle, etc",0150
629218da94914b9989730d6851fb8cdd111,1.0,"farming agricultural maize, guineacorn, beans, groundnut and rearing of animals like goat, chiken, cattle,etc",0150
629218da94914b9989730d6851fb8cdd131,1.0,"farming agricultural maize, guineacorn, rice, beans",0112
629218da94914b9989730d6851fb8cdd141,1.0,"farming agricultural maize, guineacorn, beans, groundnut",0111
2fb5b3d382554739943fb49644789aa4111,1.0,"farming agricultural maize, guineacorn, rice, beans and rearing of animals like goat, chiken, cattle",0150
2fb5b3d382554739943fb49644789aa4141,1.0,"farming agricultural maize, guineacorn, beans, groundnut and rearing of animals like goat, chiken, cattle, sheep etc",0150
57d02c8d06024be3ac0d6d12fcdff755111,1.0,"farming agricultural maize, guineacorn, rice, beans and rearing of animals like goat, chiken, cattle,etc",0150
3a4c95ed82394a1990bfd6c32b09da77111,1.0,"farming agricultural maize, guineacorn, beans, and rearing of animals like goat, chiken, cattle, sheep etc",0150
267057cca0f8497aab7da97d4bfe9378111,1.0,teaching teaching children how to read and write,8510
267057cca0f8497aab7da97d4bfe9378121,1.0,"trading retail trading of maggi, salt, suger, etc",4711
267057cca0f8497aab7da97d4bfe9378141,1.0,barbing barbbing haircut and hairdressing,9602
267057cca0f8497aab7da97d4bfe9378151,1.0,"farming farming of guineacorn, suyer beans",0111
267057cca0f8497aab7da97d4bfe9378161,1.0,farming farming of guineacorn and suyer beans,0111
267057cca0f8497aab7da97d4bfe9378181,1.0,"farming farming of guineacorn, beans and suyer beans",0111
e295892a879240a09e957139bce01ef6111,1.0,trading trading of sweet potatoes,4721
e295892a879240a09e957139bce01ef6121,1.0,"farming farming of guineacorn, beans  ,okro",0111
e295892a879240a09e957139bce01ef6131,1.0,"farming farming of guineacorn, beans and okro",0111
f1a3e4b309244b22a27b6466f0412631111,1.0,"farming farming of guineacorn, beans and suyer beans",0111
f1a3e4b309244b22a27b6466f0412631121,1.0,"farming farming of guineacorn,beans and suyer beans",0111
f1a3e4b309244b22a27b6466f0412631131,1.0,"farming farming of guineacorn, beans and suyer beans",0111
f8986d9ee6cc4ce7bd4ea2c04719d84c111,1.0,"trading retail trading and selling of burkutu, pito beear",4781
f8986d9ee6cc4ce7bd4ea2c04719d84c121,1.0,trading trading of burkutu and pito etc,4781
f8986d9ee6cc4ce7bd4ea2c04719d84c131,1.0,"farming farming of guineacorn, maize,okro and beans",0111
f8986d9ee6cc4ce7bd4ea2c04719d84c141,1.0,"farming farming of guineacorn, maize etc",0111
f8986d9ee6cc4ce7bd4ea2c04719d84c161,1.0,"farming farming of guineacorn, maize, beans and suyer beans",0111
0bf4efb31bce4946bbbf5d7b81978d6c121,1.0,tailoring tailoring and fashion designer,1410
0bf4efb31bce4946bbbf5d7b81978d6c131,1.0,"farming farming of guineacorn, beans and okro",0111
0bf4efb31bce4946bbbf5d7b81978d6c141,1.0,"farming farming of guineacorn, beans and okro",0111
0bf4efb31bce4946bbbf5d7b81978d6c171,1.0,"farming farming of guineacorn, beans and suyer beans",0111
4b39cba321bd40219bd0fe299bd2d6d5111,1.0,"farming of crops farming of guenicorn, maize, beans and suya beans",0119
4b39cba321bd40219bd0fe299bd2d6d5121,1.0,"farming of crops farming of maize,  groundnut and guenicorn",0119
6032e19873ab4a08be48e217baf8ff9c111,1.0,"secondary school teacher lesson note, lesson plans, filled the skim of work, call register, teaching, test, class work or home work, exams and filling of report card",8521
6032e19873ab4a08be48e217baf8ff9c121,1.0,"farming of crops farming of maize, suya beans and rice",0112
daf5914d9a274ab1889472008b0fccc7111,1.0,"farming of crops farming of maize, guenicorn and suya beans",0111
9ccff06acfa74063acec5bf5a5f022f9121,1.0,"farming of crops farming of maize, guenicorn and okoro",4721
9ccff06acfa74063acec5bf5a5f022f9131,1.0,"farming of crops farming of maize. rice, beans and suya beans",0111
f132918870ef4f719840f64fa3d25de9111,1.0,"farming of crops farming of maize,suya beans,  beans and guenicorn",0111
f132918870ef4f719840f64fa3d25de9121,1.0,selling  of  food on the street cooking  and  selling of food  on the street,5610
f132918870ef4f719840f64fa3d25de9131,1.0,"farming of crops farming of maize, rice and guenicorn",0119
b6a7fbf58a874c48bbf138ba1b2f9205111,1.0,transporting of fuel transporting of fuel to different places,4923
b6a7fbf58a874c48bbf138ba1b2f9205121,1.0,sewing of clothes sewing of clothes and designed clothes,1410
b6a7fbf58a874c48bbf138ba1b2f9205131,1.0,sewing of clothes sewing of clothes and designing of clothes,1410
b6a7fbf58a874c48bbf138ba1b2f9205161,1.0,charcoal charcoal,4773
b6a7fbf58a874c48bbf138ba1b2f92051101,1.0,selling of charcoal charcoal,4773
07f00285fc52429a9f9f3945b8667a0c111,1.0,"selling of accessories accessories like charge,cables",4741
07f00285fc52429a9f9f3945b8667a0c121,1.0,selling of soft drinks and sachs water soft drinks like coke fanta and sachs water,4722
7b38544e71af4ad897ca4c7afe14e357111,1.0,selling of traditional medicine different kinds of traditional medicine,8690
7b38544e71af4ad897ca4c7afe14e357121,1.0,sewing of cap sewing of native cap,1410
7b38544e71af4ad897ca4c7afe14e357131,1.0,selling of grains maize groundnuts beans rice millet guneacorn etc,4781
7b38544e71af4ad897ca4c7afe14e357141,1.0,selling of soft drinks soft drinks and sachs water,4722
7b38544e71af4ad897ca4c7afe14e357161,1.0,selling of traditional medicine consulting and giving out traditional medicine,8690
7b38544e71af4ad897ca4c7afe14e357171,1.0,selling of traditional medicine traditional medicine,8690
0049ccc786984d249456ec5aa77d20ea111,1.0,in the market selling of wrapper and yards baying and selling of wrapper and yards,4751
0049ccc786984d249456ec5aa77d20ea121,1.0,in the market selling of pire water and kunu baying and selling of pire water and kunu,4781
0049ccc786984d249456ec5aa77d20ea131,1.0,"at home in side house selling of maggi, salt, okoro, tumatus, onion etc selling of maggi, salt, okoro, tumatus, onion etc",4781
0049ccc786984d249456ec5aa77d20ea141,1.0,"at home in side house selling of maggi, salt, okoro, tumatus, onion, pepper etc selling of maggi, salt, okoro, tumatus, onion, pepper, kuka etc",4781
0049ccc786984d249456ec5aa77d20ea151,1.0,"at home in side house selling of maggi, salt, okoro, tumatus, onion etc selling of maggi, salt, pepper, kuka, tumatus, onion, etc",4781
0049ccc786984d249456ec5aa77d20ea161,1.0,in the market selling of wrapper and yards selling of wrapper and yards,4751
0049ccc786984d249456ec5aa77d20ea171,1.0,in the market selling of wrapper and yards selling of wrapper and yards,4751
0049ccc786984d249456ec5aa77d20ea181,1.0,primary school teacher teachein of children and taking care of children,8510
0049ccc786984d249456ec5aa77d20ea191,1.0,teachein of children and taking care of students teachein of children and taking care of students,8510
0049ccc786984d249456ec5aa77d20ea1101,1.0,in the market selling of shoes baying and selling of shoes,4782
0049ccc786984d249456ec5aa77d20ea1111,1.0,"at home in side house selling of maggi, salt, okoro, tumatus, onion etc selling of maggi, salt, okoro, beans, onion, pepper etc",4781
0049ccc786984d249456ec5aa77d20ea1121,1.0,"at home in side house selling of maggi, salt, okoro, tumatus selling of maggi, salt, okoro, tumatus, onion, pepper etc",4781
0049ccc786984d249456ec5aa77d20ea1131,1.0,in the market selling of wrapper and yards selling of wrapper and yards,4751
9dea342b62cd4ed8872ae8807df25149111,1.0,"farming agricultural maize, guineacorn, rice, beans, onion, pepper",0111
9dea342b62cd4ed8872ae8807df25149121,1.0,at home in side house selling of omo and baying and selling of omo and soap,4719
9dea342b62cd4ed8872ae8807df25149131,1.0,at home in side house selling of omo and soap baying and selling of omo and soap,4772
9dea342b62cd4ed8872ae8807df25149141,1.0,at home in side house selling of omo and soap baying and selling of omo and soap,4772
fb3734e2931e46609540eb12f1dbfc15311,1.0,"in the market selling of maggi, curry, sugar, macuroni, indomi, vegetable oil selling of maggi, salt, supageti, macuroni,indomi, vegetable oil, etc",4781
fb3734e2931e46609540eb12f1dbfc15321,1.0,"in the market selling of maggi, salt, macuroni, indomi, vegetable oil, supageti selling of maggi, salt, macuroni, indomi, vegetable oil, supageti",4781
fb3734e2931e46609540eb12f1dbfc15331,1.0,"in the market selling of maggi, salt, indomi, vegetable oil, macuroni, selling of maggi, salt, supageti, macuroni, indomi, vegetable oil, etc",4781
fb3734e2931e46609540eb12f1dbfc15341,1.0,"in the market selling of maggi, salt, omo, sugar,macuroni, indomi, vegetable oil selling of maggi, curry, sugar, macuroni, indomi, vegetable oil, supageti",4781
13367424ba374461a8ccfd2490562860211,1.0,"trading retail trading and selling of grains, maize, rice, beans and millet",4781
13367424ba374461a8ccfd2490562860221,1.0,nursing taking good care of patience in the hospital,8610
13367424ba374461a8ccfd2490562860271,1.0,motor vehicles mechanic motor vehicles mechanic and repair,4520
13367424ba374461a8ccfd2490562860281,1.0,motor vehicles mechanic motor vehicle mechanic and repair,4520
13367424ba374461a8ccfd2490562860291,1.0,driving tricycle driver carrying passengers,4921
e65858bcda4c466392fae7912232d63f211,1.0,driving motor vehicle driver carrying passengers,4921
e65858bcda4c466392fae7912232d63f221,1.0,"trading trading of kulikuli,beans, kuka,groudnut oil etc",4781
e65858bcda4c466392fae7912232d63f231,1.0,"trading selling of kulikuli, groudnut oil, beans, etc",4781
e65858bcda4c466392fae7912232d63f2101,1.0,fraying and selling of awara fraying and selling of awara,5610
06092018b23b449cab72665aaf9e2232711,1.0,repairing  of handset changing some parts  when faulty  in the market,9512
0f90262a744b44ed93d9a7967a280a5a311,1.0,buying and selling of grains and beans at local markets. buying and selling of grains and beans.,4781
0f90262a744b44ed93d9a7967a280a5a321,1.0,buying and selling of cosmetics at home. buying and selling of cosmetics.,4772
2ce3dcf4249040d68c31991cae8410a8511,1.0,"shaping, cutting and installing wood for building or smaller structures. measuring, cutting and joining materials made of wood or wood subtitutes.",1622
2ce3dcf4249040d68c31991cae8410a8521,1.0,selling of food conduments at home. buying and selling of food conduments.,4711
358ae0eceaf54683989db6fd9180069f511,1.0,supplying and selling rice to milling companies. buying and selling of rice.,4781
f1b0c3775334489f97e72f37c87790ae311,1.0,transport goods and passengers to designated location safely and on time. transport goods and passengers to designated location safely.,4921
f1b0c3775334489f97e72f37c87790ae321,1.0,making and dressing of women's hair at home. making and dressing of women's hair.,9602
4c9ca182e5b74fe8830b1c466520cd1d211,1.0,"retail sales of grains products like maize, millet, beans, guinea corn, and rice activities mainly providing public services activities only",4711
4c9ca182e5b74fe8830b1c466520cd1d221,1.0,"retail sales of food ingredients like maggi, salt, dried peppers 🌶, onions 🌰, garlic, locust beans, dried kuka, onga, spices, ginger, groundnut and beans sold loose providing public services activities only",4711
60c2b58cecb34ce5838db873c3f6f6cc111,1.0,"sales person: buying and selling of perishable items like tomatoes 🍅, onions, fresh vegetables, fresh peppers 🌶 and okro providing sales services activities only",4711
60c2b58cecb34ce5838db873c3f6f6cc121,1.0,"buying and selling of food ingredients such as maggi, salt, dried peppers 🌶, onions 🌰, garlic, locust beans, dried kuka, onga, spices among others providing sales services activities only",4781
60c2b58cecb34ce5838db873c3f6f6cc131,1.0,hair saloon: plating and weaving of women and children hair activities only providing hairdressing services activities only,9602
60c2b58cecb34ce5838db873c3f6f6cc141,1.0,sales services: frying and selling of awara (soya beans cake) activities only providing public services activities only,5610
60c2b58cecb34ce5838db873c3f6f6cc151,1.0,"buying and selling of perishable items like tomatoes 🍅, fresh peppers 🌶, onions 🌰, green leaves 🍃, cabbage among others providing public services activities only",4711
60c2b58cecb34ce5838db873c3f6f6cc161,1.0,"selling of perishable items activities like fresh peppers 🌶, onions 🌰, okro, tomatoes 🍅 and green providing sales services activities only",4711
60c2b58cecb34ce5838db873c3f6f6cc171,1.0,"selling of perishable items like tomatoes 🍅, green leaves 🍃, fresh peppers 🌶, fresh okro among others providing sales services activities only",4711
60c2b58cecb34ce5838db873c3f6f6cc181,1.0,"selling of perishable items activities like fresh peppers 🌶, onions, tomatoes 🍅, green leaves 🍃 among others providing sales services activities only",4781
cac3de75edcb4775bb967795d8de316a321,1.0,laundry services  :: washing of women and children clothes activities only providing laundry services activities only,9601
cac3de75edcb4775bb967795d8de316a331,1.0,"sales person: sales of perishable items like sweet potatoes, okro, and vegetables mainly providing public services activities only",4721
cac3de75edcb4775bb967795d8de316a341,1.0,"sales assistant  : helping in selling of perishable items like sweet potatoes, fresh okro and vegetables activities only sales services activities only",4781
875d14ec54e3460fbc8743d3a37da046111,1.0,"cultivation of millet, guinea corn and beans. production of millet, guinea corn and beans.",0111
875d14ec54e3460fbc8743d3a37da046121,1.0,selling akara and pap at home. buying and selling of akara and pap.,5610
875d14ec54e3460fbc8743d3a37da046131,1.0,buying and selling of locust beans at home. buying and selling of locust beans.,4781
875d14ec54e3460fbc8743d3a37da046141,1.0,garments modification for customers based on their needs. modification of garments for customers.,1410
8fc46dad8c154f949d57e92532769d11311,1.0,buying and selling of sheeps and goats at local markets. buying and selling of sheeps and goats.,4620
8fc46dad8c154f949d57e92532769d11321,1.0,buying and selling of women's clothes at home. buying and selling of women's clothes.,4771
ae99bee726c04a2d9fbcc7c058b73bbe111,1.0,buying and selling of  calabash. buying and selling of calabash.,4759
ae99bee726c04a2d9fbcc7c058b73bbe121,1.0,selling of food conduments at home. buying and selling of food conduments.,4781
191a337f1bc247ac8c3d24a331ced795111,1.0,replacing worn out soles and heels of shoes for customers. repairing and making of local hand made shoes.,9523
191a337f1bc247ac8c3d24a331ced795121,1.0,making and dressing of women's hair at home. making and dressing of women's hair.,9602
191a337f1bc247ac8c3d24a331ced795131,1.0,buying and selling of flour and sugar at home. buying and selling of flour and sugar.,4781
a477e82720f8458c892656531654bba3111,1.0,buying and selling of plastic materials at local markets. buying and selling of plastic materials.,4759
a477e82720f8458c892656531654bba3121,1.0,frying and selling of akara and pap at home. frying and selling of akara.,5610
a477e82720f8458c892656531654bba3141,1.0,garments modification for customers based on their needs. modification of garments for customers.,1410
a47945a197164135bfca3266fab36e35111,1.0,"retail trade: sales of food provisions and drinks like maggi, salt, spaghetti, milk, sugar, macaroni, spices, flour, biscuits, milo, notebooks, stationary, bread, soaps, detergents, pepsi-cola, coke, fanta,maltina, bobo drinks among others providing public services activities only",4711
4e7c2df02e8a4413bec48f16adfe530b111,1.0,"mixed farming: planting and harvesting of food crops and rearing of animals like millet, sesame and beans, goats 🐐 and sheeps activities only food and animal production services activities only",0150
4e7c2df02e8a4413bec48f16adfe530b131,1.0,"mixed farming: planting and harvesting of food crops and rearing of animals like millet, beans and groundnut and goats 🐐 food and animal production services activities only",0150
4e7c2df02e8a4413bec48f16adfe530b141,1.0,"mixed farming: planting and harvesting of food crops and rearing of animals like millet, beans and groundnut, sheeps and goats 🐐 only food and animal production services activities only",0150
4e7c2df02e8a4413bec48f16adfe530b151,1.0,"mixed farming: planting and harvesting of food crops and rearing of animals like millet, beans and groundnut, sheeps and goats 🐐 activities only food and animal production services activities only",0150
0ce502ffeb28424385850a5ebf6e31b1111,1.0,transport: short and long distance transport of passengers from one place to another on bike 🏍 providing transportation services activities only,4921
d811c13b41184176aeac5dc8be911d80211,1.0,transportation services: providing a long and short distance transport of passengers and goods from one place to another on bike only 🏍 providing public transportation services activities mainly,4921
d811c13b41184176aeac5dc8be911d80221,1.0,"retail sales of ingredients like maggi, salt, dried peppers 🌶, onions, garlic, locust beans, kuka, onga, spices, ginger, dried okro, potash and red oil 🛢 providing sales services activities only",4711
9f11337895b84c49a10212194f7738a8311,1.0,messenger: delivering court invitation  order to persons concerned providing civil services activities only,8423
9f11337895b84c49a10212194f7738a8321,1.0,sales services: frying and selling of akara ( beans cake) activities only providing public services activities only,5610
